,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
7150,2022-07-27,1466.0687686244696,Midwest,IN,"Jefferson County, IN",18077
7151,2022-07-27,1291.587888158239,South,KY,"Jefferson County, KY",21111
7152,2022-07-27,1011.0254759211502,Midwest,IA,"Johnson County, IA",19103
7153,2022-07-27,1378.947996385539,Midwest,KS,"Johnson County, KS",20091
7154,2022-07-27,454.7955923710372,Midwest,IL,"Kankakee County, IL",17091
7155,2022-07-27,1523.7054367966946,West,HI,"Kauai County, HI",15007
7156,2022-07-27,509.6664090435141,South,TX,"Kaufman County, TX",48257
7157,2022-07-27,711.9719379348281,Midwest,NE,"Keith County, NE",31101
7158,2022-07-27,1387.949374480822,Northeast,ME,"Kennebec County, ME",23011
7159,2022-07-27,1445.7095285138157,Northeast,RI,"Kent County, RI",44003
7160,2022-07-27,913.5255354397824,South,KY,"Kenton County, KY",21117
7161,2022-07-27,577.8549810585581,West,CA,"Kings County, CA",6031
7162,2022-07-27,910.9533644207232,Northeast,ME,"Knox County, ME",23013
7163,2022-07-27,658.2299995327119,Midwest,IN,"Kosciusko County, IN",18085
7164,2022-07-27,619.0941201000502,West,AZ,"La Paz County, AZ",4012
7165,2022-07-27,414.8932421571812,Midwest,IN,"LaGrange County, IN",18087
7166,2022-07-27,887.1390011944778,Northeast,PA,"Lackawanna County, PA",42069
7167,2022-07-27,830.7682451390237,Midwest,IN,"Lake County, IN",18089
7168,2022-07-27,1510.881335005554,West,ID,"Latah County, ID",16057
7169,2022-07-27,429.10068677109535,Midwest,MI,"Leelanau County, MI",26089
7170,2022-07-27,1965.9619662616496,Northeast,ME,"Lincoln County, ME",23015
7171,2022-07-27,1427.4254940113972,West,NM,"Los Alamos County, NM",35028
7172,2022-07-27,743.8892804623957,West,CA,"Los Angeles County, CA",6037
7173,2022-07-27,2060.515876740005,South,GA,"Lowndes County, GA",13185
7174,2022-07-27,1370.5998389063072,Northeast,PA,"Luzerne County, PA",42079
7175,2022-07-27,1169.8280925164715,South,AL,"Madison County, AL",1089
7176,2022-07-27,1537.9929564767504,Midwest,IA,"Mahaska County, IA",19123
7177,2022-07-27,794.2997280869004,Midwest,WI,"Marathon County, WI",55073
7178,2022-07-27,326.29424044039285,West,AZ,"Maricopa County, AZ",4013
7179,2022-07-27,1683.1422343991728,West,WA,"Mason County, WA",53045
7180,2022-07-27,795.9575896800326,South,VA,"Mecklenburg County, VA",51117
7181,2022-07-27,971.73375143732,Northeast,NH,"Merrimack County, NH",33013
7182,2022-07-27,1242.0469060520552,South,FL,"Miami-Dade County, FL",12086
7183,2022-07-27,649.3545011689848,Northeast,CT,"Middlesex County, CT",9007
7184,2022-07-27,943.0670236509376,Northeast,MA,"Middlesex County, MA",25017
7185,2022-07-27,1043.1040806249364,Northeast,NJ,"Middlesex County, NJ",34023
7186,2022-07-27,926.897642003086,Midwest,SD,"Minnehaha County, SD",46099
7187,2022-07-27,608.4979540180896,West,AZ,"Mohave County, AZ",4015
7188,2022-07-27,835.6863290706616,Northeast,NJ,"Monmouth County, NJ",34025
7189,2022-07-27,1401.5067877858617,Midwest,IN,"Monroe County, IN",18105
7190,2022-07-27,708.9419976946715,West,CA,"Monterey County, CA",6053
7191,2022-07-27,734.0141370700873,Northeast,PA,"Montgomery County, PA",42091
7192,2022-07-27,1018.2459554826854,West,OR,"Multnomah County, OR",41051
7193,2022-07-27,1575.970226181442,Northeast,MA,"Nantucket County, MA",25019
7195,2022-07-27,835.6525171064835,South,DE,"New Castle County, DE",10003
7196,2022-07-27,1026.8752100830886,Northeast,CT,"New Haven County, CT",9009
7197,2022-07-27,1006.728117554109,Northeast,CT,"New London County, CT",9011
7198,2022-07-27,1320.9729321805946,South,WV,"Ohio County, WV",54069
7199,2022-07-27,973.3727095810714,South,OK,"Oklahoma County, OK",40109
7200,2022-07-27,1989.5609179392343,South,FL,"Orange County, FL",12095
7201,2022-07-27,3444.430817234173,Northeast,VT,"Orleans County, VT",50019
7202,2022-07-27,319.0255653977398,Northeast,ME,"Oxford County, ME",23017
7203,2022-07-27,1049.3774535435273,Northeast,NJ,"Passaic County, NJ",34031
7204,2022-07-27,1390.1026167406417,Midwest,SD,"Pennington County, SD",46103
7205,2022-07-27,1067.5860175362232,Northeast,ME,"Penobscot County, ME",23019
7206,2022-07-27,1148.6967456672785,Midwest,IL,"Peoria County, IL",17143
7207,2022-07-27,4674.054704614322,South,VA,"Petersburg city, VA",51730
7208,2022-07-27,1935.8379958585767,South,SC,"Pickens County, SC",45077
7209,2022-07-27,490.401690541661,West,AZ,"Pima County, AZ",4019
7210,2022-07-27,1204.8771674674488,South,FL,"Pinellas County, FL",12103
7211,2022-07-27,1806.2685205864311,Northeast,ME,"Piscataquis County, ME",23021
7212,2022-07-27,1347.754527127814,Northeast,MA,"Plymouth County, MA",25023
7213,2022-07-27,803.904923054411,Midwest,IA,"Polk County, IA",19153
7214,2022-07-27,1051.8328695750931,Northeast,RI,"Providence County, RI",44007
7215,2022-07-27,1365.6597494373566,South,VA,"Pulaski County, VA",51155
7216,2022-07-27,1373.347254719555,Midwest,KS,"Reno County, KS",20155
7217,2022-07-27,322.90299154556953,West,CA,"Riverside County, CA",6065
7218,2022-07-27,629.8992974288778,West,CA,"Sacramento County, CA",6067
7219,2022-07-27,1185.8093426861576,Northeast,ME,"Sagadahoc County, ME",23023
7220,2022-07-27,619.2852648452198,West,UT,"Salt Lake County, UT",49035
7221,2022-07-27,772.7854833000898,West,CA,"San Diego County, CA",6073
7222,2022-07-27,3004.2956112213783,West,CA,"San Luis Obispo County, CA",6079
7223,2022-07-27,1121.392704816633,West,CA,"Santa Cruz County, CA",6087
7224,2022-07-27,1261.5661358699429,West,NM,"Santa Fe County, NM",35049
7225,2022-07-27,845.2117085154272,Midwest,KS,"Sedgwick County, KS",20173
7226,2022-07-27,1706.4463007917832,South,FL,"Seminole County, FL",12117
7227,2022-07-27,809.4323641275064,Midwest,KS,"Shawnee County, KS",20177
7228,2022-07-27,911.8972777814478,South,TN,"Shelby County, TN",47157
7229,2022-07-27,1543.8832522841276,West,WY,"Sheridan County, WY",56033
7230,2022-07-27,1225.1105175848843,West,WA,"Snohomish County, WA",53061
7231,2022-07-27,859.3882433734098,West,CA,"Sonoma County, CA",6097
7232,2022-07-27,1348.5228377560709,US Territories,VI,"St. Croix Island, VI",78010
7233,2022-07-27,475.3139146998244,US Territories,VI,"St. John Island, VI",78020
7234,2022-07-27,699.2338902062294,Midwest,IN,"St. Joseph County, IN",18141
7235,2022-07-27,3017.6284124870417,US Territories,VI,"St. Thomas Island, VI",78030
7236,2022-07-27,1242.2730349484095,South,VA,"Stafford County, VA",51179
7237,2022-07-27,1865.9688211043187,South,NC,"Stanly County, NC",37167
7238,2022-07-27,574.0410532697671,Northeast,MA,"Suffolk County, MA",25025
7239,2022-07-27,870.163002199413,Northeast,NH,"Sullivan County, NH",33019
7240,2022-07-27,1421.903070485227,South,TN,"Sullivan County, TN",47163
7241,2022-07-27,741.9136270567033,Midwest,OH,"Summit County, OH",39153
7242,2022-07-27,1997.7407973889951,West,WY,"Sweetwater County, WY",56037
7243,2022-07-27,1214.778016901861,Midwest,IN,"Tippecanoe County, IN",18157
7244,2022-07-27,530.0842856971648,South,TX,"Travis County, TX",48453
7245,2022-07-27,909.2056047963388,Northeast,NJ,"Union County, NJ",34039
7246,2022-07-27,1028.4844955114731,South,NC,"Vance County, NC",37181
7247,2022-07-27,1188.0420160609676,Midwest,IN,"Vigo County, IN",18167
7248,2022-07-27,932.5323375447324,Northeast,ME,"Waldo County, ME",23027
7249,2022-07-27,2140.774469406724,Northeast,ME,"Washington County, ME",23029
7250,2022-07-27,295.70925850899334,Northeast,RI,"Washington County, RI",44009
7251,2022-07-27,908.6450407511288,South,DC,"Washington, DC",11001
7252,2022-07-27,555.1211211543892,West,NV,"Washoe County, NV",32031
7253,2022-07-27,1333.808928128568,Midwest,IN,"Wayne County, IN",18177
7254,2022-07-27,1364.8834750390977,South,TX,"Webb County, TX",48479
7255,2022-07-27,683.508683494795,Midwest,IL,"Winnebago County, IL",17201
7256,2022-07-27,637.1543508052858,South,VA,"Wise County, VA",51195
7257,2022-07-27,773.8507080150334,Midwest,IA,"Woodbury County, IA",19193
7258,2022-07-27,1252.369931887457,Northeast,MA,"Worcester County, MA",25027
7259,2022-07-27,1065.4451191464625,West,OR,"Yamhill County, OR",41071
7260,2022-07-27,1098.8885390665343,Midwest,SD,"Yankton County, SD",46135
7261,2022-07-27,1367.6634342507575,West,AZ,"Yavapai County, AZ",4025
7262,2022-07-27,1050.641935547529,Northeast,ME,"York County, ME",23031
7263,2022-08-03,1395.6487906677903,West,ID,"Ada County, ID",16001
7264,2022-08-03,609.1236655440754,West,CA,"Alameda County, CA",6001
7265,2022-08-03,1018.3027043890962,South,VA,"Alexandria City, VA",51510
7266,2022-08-03,715.4672024074476,South,MD,"Allegany County, MD",24001
7267,2022-08-03,1160.230413301341,South,VA,"Alleghany County, VA",51005
7268,2022-08-03,932.2212995186896,Midwest,IN,"Allen County, IN",18003
7269,2022-08-03,1143.8460256950375,Midwest,KS,"Allen County, KS",20001
7270,2022-08-03,1401.235188946884,Northeast,ME,"Androscoggin County, ME",23001
7271,2022-08-03,963.55404962228,South,MD,"Anne Arundel County, MD",24003
7272,2022-08-03,664.6912993756739,West,CO,"Arapahoe County, CO",8005
7273,2022-08-03,820.9503341251834,South,VA,"Arlington County, VA",51013
7274,2022-08-03,902.9711903769968,Northeast,ME,"Aroostook County, ME",23003
7275,2022-08-03,1088.754312982497,Northeast,MA,"Barnstable County, MA",25001
7276,2022-08-03,779.4399072788889,Midwest,IN,"Bartholomew County, IN",18005
7277,2022-08-03,839.3527857301524,South,OK,"Beckham County, OK",40009
7278,2022-08-03,880.3659990473287,Northeast,VT,"Bennington County, VT",50003
7279,2022-08-03,854.2341499962353,South,AR,"Benton County, AR",5007
7280,2022-08-03,738.9415637958076,West,WA,"Benton County, WA",53005
7281,2022-08-03,835.8038776959664,Northeast,MA,"Berkshire County, MA",25003
7282,2022-08-03,648.8596319995967,West,NM,"Bernalillo County, NM",35001
7283,2022-08-03,529.2523148146532,Northeast,MA,"Bristol County, MA",25005
7284,2022-08-03,632.0563918041156,Northeast,RI,"Bristol County, RI",44001
7285,2022-08-03,858.5987749398165,Northeast,PA,"Butler County, PA",42019
7286,2022-08-03,1155.5082924890846,South,KY,"Carroll County, KY",21041
7287,2022-08-03,826.0399743086406,Northeast,NH,"Carroll County, NH",33003
7288,2022-08-03,967.166907325258,South,OK,"Carter County, OK",40019
7289,2022-08-03,688.852305949521,South,MD,"Charles County, MD",24017
7290,2022-08-03,957.3044294343108,Northeast,PA,"Chester County, PA",42029
7291,2022-08-03,734.3912402694923,Northeast,VT,"Chittenden County, VT",50007
7292,2022-08-03,984.1368093959572,West,OR,"Clackamas County, OR",41005
7293,2022-08-03,879.6934353739867,West,NV,"Clark County, NV",32003
7294,2022-08-03,919.6457859580964,West,WA,"Clark County, WA",53011
7295,2022-08-03,1188.3321678222253,South,AL,"Colbert County, AL",1033
7296,2022-08-03,736.6652682402972,South,OK,"Comanche County, OK",40031
7297,2022-08-03,606.2322545640164,West,CA,"Contra Costa County, CA",6013
7298,2022-08-03,531.9720454993075,Midwest,IL,"Cook County, IL",17031
7299,2022-08-03,824.9342304431278,Northeast,ME,"Cumberland County, ME",23005
7300,2022-08-03,1061.3605398100258,South,NC,"Cumberland County, NC",37051
7301,2022-08-03,634.87954172908,Midwest,MN,"Dakota County, MN",27037
7302,2022-08-03,399.8062852032585,South,TX,"Dallas County, TX",48113
7303,2022-08-03,708.703746670445,Midwest,WI,"Dane County, WI",55025
7304,2022-08-03,1109.6027921656337,Northeast,PA,"Dauphin County, PA",42043
7305,2022-08-03,864.2394369015619,South,TN,"Davidson County, TN",47037
7306,2022-08-03,1265.7022545571,West,UT,"Davis County, UT",49011
7307,2022-08-03,1963.2666989267448,South,GA,"DeKalb County, GA",13089
7308,2022-08-03,1320.3044347200946,Midwest,IN,"Delaware County, IN",18035
7309,2022-08-03,1395.1051886446432,West,OR,"Deschutes County, OR",41017
7310,2022-08-03,1205.264425996613,Midwest,IN,"Dubois County, IN",18037
7311,2022-08-03,905.861318737358,South,NC,"Duplin County, NC",37061
7312,2022-08-03,934.2521311795584,South,LA,"East Baton Rouge Parish, LA",22033
7313,2022-08-03,690.7691180252909,West,CA,"El Dorado County, CA",6017
7314,2022-08-03,419.214481151339,South,TX,"El Paso County, TX",48141
7315,2022-08-03,866.6102902226961,West,NV,"Elko County, NV",32007
7316,2022-08-03,1150.9612445237285,Northeast,PA,"Erie County, PA",42049
7317,2022-08-03,1202.2406490299738,Northeast,MA,"Essex County, MA",25009
7318,2022-08-03,613.2529208450702,Northeast,NJ,"Essex County, NJ",34013
7319,2022-08-03,822.211422761488,Northeast,CT,"Fairfield County, CT",9001
7320,2022-08-03,1786.6131902352809,South,SC,"Florence County, SC",45041
7321,2022-08-03,319.46584698794703,Midwest,KS,"Ford County, KS",20057
7322,2022-08-03,580.3065548365771,Northeast,MA,"Franklin County, MA",25011
7323,2022-08-03,906.4657577007376,Northeast,PA,"Franklin County, PA",42055
7324,2022-08-03,1743.888254963361,South,VA,"Franklin County, VA",51067
7325,2022-08-03,1189.625837907589,Northeast,VT,"Franklin County, VT",50011
7326,2022-08-03,2797.946322051101,South,VA,"Frederick County, VA",51069
7327,2022-08-03,445.8799876799511,West,CO,"Garfield County, CO",8045
7328,2022-08-03,492.4837615221245,South,MD,"Garrett County, MD",24023
7329,2022-08-03,744.46458521177,South,SC,"Georgetown County, SC",45043
7330,2022-08-03,1044.0029015205905,South,SC,"Greenville County, SC",45045
7331,2022-08-03,1220.0172132358346,South,SC,"Greenwood County, SC",45047
7332,2022-08-03,1089.730254322936,Midwest,IN,"Hamilton County, IN",18057
7333,2022-08-03,3339.90657001822,South,TN,"Hamilton County, TN",47065
7334,2022-08-03,1360.058020397331,Northeast,MA,"Hampden County, MA",25013
7335,2022-08-03,815.7881702339478,Northeast,MA,"Hampshire County, MA",25015
7336,2022-08-03,894.1559087241344,Northeast,ME,"Hancock County, ME",23009
7337,2022-08-03,1824.7956528180207,South,VA,"Hanover County, VA",51085
7338,2022-08-03,2469.2225244022025,South,KY,"Harrison County, KY",21097
7339,2022-08-03,1126.1678845613844,South,VA,"Harrisonburg City, VA",51660
7340,2022-08-03,1572.133345223092,Northeast,CT,"Hartford County, CT",9003
7341,2022-08-03,1299.7111553377915,West,HI,"Hawaii County, HI",15001
7342,2022-08-03,742.7589366412009,Midwest,MN,"Hennepin County, MN",27053
7343,2022-08-03,1239.6371445525883,South,VA,"Henry County, VA",51089
7344,2022-08-03,1142.7371742522305,South,FL,"Hillsborough County, FL",12057
7345,2022-08-03,869.5211654939766,South,MS,"Hinds County, MS",28049
7346,2022-08-03,693.9327768327739,West,HI,"Honolulu County, HI",15003
7347,2022-08-03,1981.3687959419667,Midwest,IN,"Howard County, IN",18067
7348,2022-08-03,561.788232034959,Northeast,NJ,"Hudson County, NJ",34017
7349,2022-08-03,956.213067197142,West,CA,"Humboldt County, CA",6023
7350,2022-08-03,2129.50610264939,Midwest,IN,"Huntington County, IN",18069
7351,2022-08-03,583.714086113275,Northeast,PA,"Indiana County, PA",42063
7352,2022-08-03,1678.8587799369288,Midwest,IN,"Jefferson County, IN",18077
7353,2022-08-03,1291.0452509187278,South,KY,"Jefferson County, KY",21111
7354,2022-08-03,1678.671624199722,Midwest,IA,"Johnson County, IA",19103
7355,2022-08-03,1046.1115256917185,Midwest,KS,"Johnson County, KS",20091
7356,2022-08-03,246.47894739133852,Midwest,IL,"Kankakee County, IL",17091
7357,2022-08-03,1371.580938830071,West,HI,"Kauai County, HI",15007
7358,2022-08-03,456.8941305783682,South,TX,"Kaufman County, TX",48257
7359,2022-08-03,992.4882556321568,Midwest,NE,"Keith County, NE",31101
7360,2022-08-03,1203.4044347902593,Northeast,ME,"Kennebec County, ME",23011
7361,2022-08-03,1369.3574175370993,Northeast,RI,"Kent County, RI",44003
7362,2022-08-03,1025.808437073773,South,KY,"Kenton County, KY",21117
7363,2022-08-03,599.225169564895,West,CA,"Kings County, CA",6031
7364,2022-08-03,842.7581223868642,Northeast,ME,"Knox County, ME",23013
7365,2022-08-03,537.751535182572,Midwest,IN,"Kosciusko County, IN",18085
7366,2022-08-03,228.52355537914968,West,AZ,"La Paz County, AZ",4012
7367,2022-08-03,431.3900536329333,Midwest,IN,"LaGrange County, IN",18087
7368,2022-08-03,1101.0121968675658,Northeast,PA,"Lackawanna County, PA",42069
7369,2022-08-03,854.9164661604078,South,MS,"Lafayette County, MS",28071
7370,2022-08-03,860.9767623650941,Midwest,IN,"Lake County, IN",18089
7371,2022-08-03,1139.3927363636428,West,ID,"Latah County, ID",16057
7372,2022-08-03,195.8903450734041,Midwest,MI,"Leelanau County, MI",26089
7373,2022-08-03,1974.914772648512,Northeast,ME,"Lincoln County, ME",23015
7374,2022-08-03,2604.624443125948,West,NM,"Los Alamos County, NM",35028
7375,2022-08-03,574.0657099202339,West,CA,"Los Angeles County, CA",6037
7376,2022-08-03,1114.0130551966688,South,VA,"Loudoun County, VA",51107
7377,2022-08-03,1902.8601129471688,South,GA,"Lowndes County, GA",13185
7378,2022-08-03,1542.1732365895043,Midwest,IA,"Mahaska County, IA",19123
7379,2022-08-03,876.6624792424221,Midwest,WI,"Marathon County, WI",55073
7380,2022-08-03,312.76761450349335,West,AZ,"Maricopa County, AZ",4013
7381,2022-08-03,2067.6691053574746,West,WA,"Mason County, WA",53045
7382,2022-08-03,857.2906513976667,South,VA,"Mecklenburg County, VA",51117
7383,2022-08-03,1012.4976830711,South,FL,"Miami-Dade County, FL",12086
7384,2022-08-03,920.3389650914654,Northeast,CT,"Middlesex County, CT",9007
7385,2022-08-03,881.941933970996,Northeast,MA,"Middlesex County, MA",25017
7386,2022-08-03,818.1380953086442,Northeast,NJ,"Middlesex County, NJ",34023
7387,2022-08-03,1011.2082359330587,Midwest,SD,"Minnehaha County, SD",46099
7388,2022-08-03,593.5400788059607,West,AZ,"Mohave County, AZ",4015
7389,2022-08-03,665.4260145333282,Northeast,NJ,"Monmouth County, NJ",34025
7390,2022-08-03,1188.0141488850666,Midwest,IN,"Monroe County, IN",18105
7391,2022-08-03,241.64762223385853,West,CA,"Monterey County, CA",6053
7392,2022-08-03,748.2345555993497,Northeast,PA,"Montgomery County, PA",42091
7393,2022-08-03,821.8373256565222,West,OR,"Multnomah County, OR",41051
7394,2022-08-03,475.0695171762858,Northeast,NY,"Nassau County, NY",36059
7395,2022-08-03,1002.78480173896,South,DE,"New Castle County, DE",10003
7396,2022-08-03,964.4508775281934,Northeast,CT,"New Haven County, CT",9009
7397,2022-08-03,931.2819197207624,Northeast,CT,"New London County, CT",9011
7398,2022-08-03,1070.5785877096655,South,WV,"Ohio County, WV",54069
7399,2022-08-03,939.284980153378,South,OK,"Oklahoma County, OK",40109
7400,2022-08-03,1439.937295935558,South,FL,"Orange County, FL",12095
7401,2022-08-03,1971.7549253237564,Northeast,VT,"Orleans County, VT",50019
7402,2022-08-03,550.1857382529511,Northeast,ME,"Oxford County, ME",23017
7403,2022-08-03,1250.812083612061,South,FL,"Palm Beach County, FL",12099
7404,2022-08-03,777.7674510516604,Northeast,NJ,"Passaic County, NJ",34031
7405,2022-08-03,1292.8017986293833,Midwest,SD,"Pennington County, SD",46103
7406,2022-08-03,801.2218274949659,Northeast,ME,"Penobscot County, ME",23019
7407,2022-08-03,890.0788483787625,Midwest,IL,"Peoria County, IL",17143
7408,2022-08-03,3056.0150560125294,South,VA,"Petersburg city, VA",51730
7409,2022-08-03,553.6685079685509,West,AZ,"Pima County, AZ",4019
